50,50
55,50
57.0479,51.4339
57.0479,48.5661
47.5,54.3301
45.2342,55.3867
47.7179,56.8206
47.5,45.6699
47.7179,43.1794
45.2342,44.6133
81.9813,29.5241
26.7484,71.7828
82.1493,47.8767
1.91589,63.057
4.1658,34.0826
74.9658,15.7835
5.04748,42.1343
7.66532,49.7126
96.6006,63.4226
75.8935,24.4521
25.1838,20.4899
90.8669,78.1432
98.5074,48.4537
11.5758,70.2875
32.5131,85.9977
85.0175,61.1425
86.4963,36.3644
89.2495,46.7438
68.1519,79.3074
16.2068,39.3233
30.3336,25.1304
92.4866,33.2447
28.1107,78.0952
16.5935,72.4318
83.0348,76.0771
19.2201,76.987
67.7301,20.5935
53.8516,90.135
45.7385,12.0013
92.224,68.8146
91.0606,27.6108
17.5254,85.05
84.691,80.6244
78.4085,38.3933
53.5603,18.087
77.1928,91.6916
33.0832,75.4549
31.419,19.7798
17.6902,32.0643
66.0121,14.7746
45.2824,17.9442
87.0705,65.6981
11.5987,37.7794
64.1822,85.7743
34.5869,14.8542
82.1144,58.272
19.0241,49.6129
76.6206,19.9298
6.40846,56.7185
64.9732,4.58527
71.2366,4.93257
10.0826,27.0821
44.2343,98.5212
35.2367,89.6318
61.3913,92.8172
93.4713,52.4316
55.4433,83.7437
14.0745,43.7088
7.53975,68.8461
40.894,8.14549
84.2527,53.4094
65.6234,75.7202
90.9063,37.8902
16.3513,66.1664
15.7313,56.4181
54.1403,13.2649
19.0673,27.8458
47.892,5.99543
11.0186,51.9048
39.8893,85.3814
9.70293,44.1669
61.2787,11.5772
83.4526,21.7872
43.9862,1.22089
65.65,93.1806
92.1233,61.5816
72.3081,27.0738
0.471125,51.7544
54.7654,7.19781
75.8168,69.5441
63.475,80.679
80.3796,16.9172
72.5929,10.0423
23.1267,29.8246
83.0515,40.533
87.1113,31.774
41.6995,14.2023
54.2393,97.0855
20.2968,18.7129
24.9319,14.2574
84.1106,70.5042
68.6983,8.59676
50.9886,80.9121
94.5383,58.1138
13.4592,81.2129
35.312,80.5975
97.0856,44.2235
78.5572,84.8152
75.8611,33.5434
69.808,88.5462
91.3153,42.1862
0.752459,42.1432
24.5736,80.5413
79.9528,66.418
22.3997,69.1096
30.3076,4.738
6.48369,38.3312
87.1316,26.2287
25.5615,90.1311
3.48732,47.7901
35.4023,8.2851
68.6227,25.1117
74.8854,79.0914
43.3272,81.5908
69.9173,84.2595
12.1786,63.6982
70.1418,93.9991
14.0147,48.2918
12.875,33.0293
13.8122,22.7576
11.4193,58.5626
52.5651,0.142179
7.50739,75.6231
28.406,94.893
77.4198,11.2449
77.4645,29.0974
44.9072,94.0216
27.3855,28.381
50.3076,98.5431
73.6978,87.2943
29.9367,9.10301
21.0334,87.3763
20.3774,40.631
72.1578,75.3666
57.8477,3.8945
49.1309,86.739
97.5376,38.2043
88.6853,71.0394
50.2575,93.6418
29.7646,83.0543
